1200,750,669
1201,749,670
1202,749,670
1203,749,670
1204,749,671
1205,749,672
1206,749,673
1207,749,674
1208,748,673
1209,748,673
1210,748,674
1211,748,673
1212,748,673
1213,748,673
1214,748,672
1215,748,673
1216,747,673
1217,747,674
1218,747,674
1219,747,673
1220,747,673
1221,747,673
1222,747,672
1223,746,673
1224,746,672
1225,746,673
1226,746,672
1227,746,673
1228,746,674
1229,746,674
1230,746,675
1231,745,674
1232,745,675
1233,745,675
1234,745,675
1235,745,675
1236,745,676
1237,745,676
1238,745,675
1239,744,676
1240,744,677
1241,744,678
1242,744,677
1243,744,676
1244,744,676
1245,744,676
1246,743,677
1247,743,676
1248,743,677
1249,743,678
1250,743,679
1251,743,679
1252,743,680
1253,743,680
1254,742,680
1255,742,681
1256,742,681
1257,742,681
1258,742,681
1259,742,681
1300,737,681
1301,736,680
1302,736,681
1303,736,682
1304,736,681
1305,736,681
1306,736,682
1307,736,682
1308,736,682
1309,735,681
1310,735,680
1311,735,681
1312,735,680
1313,735,681
1314,735,681
1315,735,682
1316,735,681
1317,734,681
1318,734,682
1319,734,681
1320,734,680
1321,734,680
1322,734,679
1323,734,680
1324,734,679
1325,733,678
1326,733,679
1327,733,678
1328,733,678
1329,733,677
1330,733,676
1331,733,675
1332,733,674
1333,732,674
1334,732,674
1335,732,673
1336,732,674
1337,732,675
1338,732,674
1339,732,675
1340,732,675
1341,731,675
1342,731,674
1343,731,674
1344,731,675
1345,731,674
1346,731,675
1347,731,674
1348,731,675
1349,730,675
1350,730,675
1351,730,675
1352,730,676
1353,730,677
1354,730,678
1355,730,677
1356,730,676
1357,730,677
1358,729,677
1359,729,676
1400,725,677
1401,724,677
1402,724,677
1403,724,677
1404,724,678
1405,724,679
1406,724,679
1407,724,679
1408,724,680
1409,723,681
1410,723,680
1411,723,679
1412,723,680
1413,723,679
1414,723,678
1415,723,677
1416,723,676
1417,723,676
1418,722,676
1419,722,676
1420,722,676
1421,722,675
1422,722,675
1423,722,676
1424,722,676
1425,722,675
1426,722,676
1427,722,676
1428,721,675
1429,721,676
1430,721,676
1431,721,676
1432,721,675
1433,721,675
1434,721,674
1435,721,675
1436,721,674
1437,720,674
1438,720,673
1439,720,672
1440,720,671
1441,720,671
1442,720,672
1443,720,671
1444,720,672
1445,720,672
1446,719,671
1447,719,671
1448,719,671
1449,719,672
1450,719,671
1451,719,671
1452,719,672
1453,719,672
1454,719,671
1455,719,671
1456,718,672
1457,718,673
1458,718,672
1459,718,672
1500,714,672
1501,714,671
1502,714,671
1503,714,670
1504,714,670
1505,714,669
1506,714,668
1507,714,669
1508,713,670
1509,713,669
1510,713,668
1511,713,668
1512,713,668
1513,713,669
1514,713,670
1515,713,670
1516,713,669
1517,713,668
1518,713,669
1519,712,669
1520,712,670
1521,712,671
1522,712,672
1523,712,673
1524,712,672
1525,712,672
1526,712,673
1527,712,673
1528,712,674
1529,712,674
1530,711,675
1531,711,676
1532,711,676
1533,711,676
1534,711,677
1535,711,678
1536,711,679
1537,711,679
1538,711,678
1539,711,679
1540,711,679
1541,711,679
1542,710,679
1543,710,679
1544,710,680
1545,710,681
1546,710,681
1547,710,682
1548,710,683
1549,710,684
1550,710,685
1551,710,685
1552,710,684
1553,710,683
1554,710,682
1555,709,682
1556,709,682
1557,709,683
1558,709,682
1559,709,681
1600,706,680
1601,706,679
1602,706,679
1603,706,678
1604,706,677
1605,706,677
1606,706,678
1607,706,678
1608,706,678
1609,706,678
1610,706,677
1611,705,678
1612,705,679
1613,705,680
1614,705,681
1615,705,681
1616,705,682
1617,705,683
1618,705,684
1619,705,685
1620,705,686
1621,705,685
1622,705,684
1623,705,684
1624,705,684
1625,705,684
1626,705,684
1627,705,685
1628,704,686
1629,704,687
1630,704,688
1631,704,688
1632,704,688
1633,704,689
1634,704,689
1635,704,689
1636,704,688
1637,704,687
1638,704,686
1639,704,686
1640,704,686
1641,704,686
1642,704,685
1643,704,685
1644,704,685
1645,704,685
1646,704,684
1647,703,685
1648,703,685
1649,703,685
1650,703,686
1651,703,686
1652,703,687
1653,703,686
1654,703,685
1655,703,685
1656,703,684
1657,703,684
1658,703,683
1659,703,683
1700,701,684
1701,701,685
1702,701,686
1703,701,686
1704,701,686
1705,701,686
1706,701,685
1707,701,685
1708,701,684
1709,701,683
1710,701,684
1711,701,683
1712,701,682
1713,701,682
1714,701,682
1715,701,681
1716,701,680
1717,701,681
1718,701,681
1719,701,682
1720,701,683
1721,701,683
1722,701,684
1723,701,685
1724,700,686
1725,700,686
1726,700,687
1727,700,687
1728,700,687
1729,700,688
1730,700,688
1731,700,687
1732,700,687
1733,700,688
1734,700,688
1735,700,688
1736,700,689
1737,700,690
1738,700,690
1739,700,691
1740,700,692
1741,700,691
1742,700,690
1743,700,690
1744,700,690
1745,700,691
1746,700,690
1747,700,689
1748,700,688
1749,700,689
1750,700,689
1751,700,689
1752,700,688
1753,700,689
1754,700,690
1755,700,691
1756,700,690
1757,700,691
1758,700,690
1759,700,689
1800,700,690
1801,700,691
1802,700,691
1803,700,690
1804,700,691
1805,700,690
1806,700,691
1807,700,690
1808,700,690
1809,700,689
1810,700,689
1811,700,689
1812,700,690
1813,700,690
1814,700,690
1815,700,690
1816,700,691
1817,700,690
1818,700,691
1819,700,692
1820,700,693
1821,700,692
1822,700,693
1823,700,692
1824,700,693
1825,700,693
1826,700,693
1827,700,692
1828,700,692
1829,700,691
1830,700,692
1831,700,693
1832,700,694
1833,700,694
1834,700,694
1835,700,694
1836,700,695
1837,700,696
1838,700,695
1839,700,696
1840,700,695
1841,700,694
1842,700,693
1843,700,694
1844,700,695
1845,700,694
1846,700,694
1847,700,693
1848,700,692
1849,700,693
1850,700,694
1851,700,695
1852,700,696
1853,700,695
1854,700,695
1855,700,695
1856,700,694
1857,700,694
1858,700,694
1859,700,693
1900,701,693
1901,701,692
1902,701,692
1903,701,692
1904,701,693
1905,701,693
1906,701,694
1907,701,695
1908,701,696
1909,702,697
1910,702,696
1911,702,697
1912,702,696
1913,702,697
1914,702,698
1915,702,699
1916,702,698
1917,702,698
1918,702,699
1919,702,699
1920,702,699
1921,702,698
1922,702,698
1923,702,697
1924,702,696
1925,702,696
1926,702,695
1927,702,695
1928,702,695
1929,702,695
1930,702,695
1931,702,695
1932,702,695
1933,703,696
1934,703,695
1935,703,695
1936,703,695
1937,703,695
1938,703,695
1939,703,694
1940,703,695
1941,703,694
1942,703,695
1943,703,694
1944,703,693
1945,703,694
1946,703,695
1947,703,694
1948,703,695
1949,703,694
1950,703,695
1951,703,695
1952,703,695
1953,703,694
1954,704,695
1955,704,696
1956,704,695
1957,704,694
1958,704,694
1959,704,694
2000,706,693
2001,706,692
2002,706,692
2003,706,692
2004,706,693
2005,707,692
2006,707,692
2007,707,691
2008,707,691
2009,707,690
2010,707,689
2011,707,690
2012,707,690
2013,707,689
2014,707,688
2015,707,688
2016,707,688
2017,707,689
2018,707,690
2019,707,691
2020,708,691
2021,708,691
2022,708,691
2023,708,692
2024,708,692
2025,708,693
2026,708,694
2027,708,694
2028,708,694
2029,708,694
2030,708,695
2031,708,695
2032,708,696
2033,709,696
2034,709,697
2035,709,696
2036,709,697
2037,709,697
2038,709,698
2039,709,698
2040,709,699
2041,709,699
2042,709,699
2043,709,700
2044,709,699
2045,709,699
2046,710,698
