1200,750,289
1201,749,289
1202,749,290
1203,749,289
1204,749,289
1205,749,290
1206,749,289
1207,749,288
1208,748,288
1209,748,287
1210,748,288
1211,748,287
1212,748,286
1213,748,286
1214,748,286
1215,748,287
1216,747,288
1217,747,287
1218,747,286
1219,747,285
1220,747,285
1221,747,284
1222,747,285
1223,746,285
1224,746,286
1225,746,287
1226,746,287
1227,746,286
1228,746,285
1229,746,284
1230,746,285
1231,745,285
1232,745,284
1233,745,285
1234,745,284
1235,745,283
1236,745,283
1237,745,282
1238,745,282
1239,744,281
1240,744,282
1241,744,281
1242,744,282
1243,744,282
1244,744,282
1245,744,282
1246,743,282
1247,743,283
1248,743,282
1249,743,283
1250,743,283
1251,743,284
1252,743,284
1253,743,283
1254,742,283
1255,742,283
1256,742,282
1257,742,282
1258,742,282
1259,742,283
1300,737,282
1301,736,283
1302,736,282
1303,736,283
1304,736,282
1305,736,282
1306,736,283
1307,736,283
1308,736,283
1309,735,282
1310,735,282
1311,735,283
1312,735,282
1313,735,283
1314,735,284
1315,735,284
1316,735,283
1317,734,284
1318,734,285
1319,734,286
1320,734,287
1321,734,287
1322,734,288
1323,734,289
1324,734,289
1325,733,290
1326,733,290
1327,733,290
1328,733,289
1329,733,288
1330,733,288
1331,733,287
1332,733,288
1333,732,289
1334,732,289
1335,732,288
1336,732,288
1337,732,287
1338,732,286
1339,732,286
1340,732,287
1341,731,286
1342,731,286
1343,731,285
1344,731,285
1345,731,285
1346,731,286
1347,731,285
1348,731,285
1349,730,286
1350,730,287
1351,730,288
1352,730,287
1353,730,286
1354,730,287
1355,730,288
1356,730,289
1357,730,288
1358,729,289
1359,729,289
1400,725,288
1401,724,289
1402,724,290
1403,724,291
1404,724,292
1405,724,291
1406,724,292
1407,724,293
1408,724,293
1409,723,294
1410,723,294
1411,723,293
1412,723,294
1413,723,294
1414,723,295
1415,723,296
1416,723,297
1417,723,296
1418,722,297
1419,722,297
1420,722,298
1421,722,299
1422,722,299
1423,722,299
1424,722,299
1425,722,298
1426,722,299
1427,722,300
1428,721,300
1429,721,300
1430,721,301
1431,721,300
1432,721,300
1433,721,299
1434,721,300
1435,721,301
1436,721,301
1437,720,300
1438,720,299
1439,720,298
1440,720,298
1441,720,299
1442,720,299
1443,720,298
1444,720,298
1445,720,299
1446,719,298
1447,719,299
1448,719,298
1449,719,297
1450,719,298
1451,719,297
1452,719,298
1453,719,299
1454,719,298
1455,719,297
1456,718,296
1457,718,297
1458,718,298
1459,718,297
1500,714,298
1501,714,298
1502,714,298
1503,714,297
1504,714,296
1505,714,296
1506,714,295
1507,714,294
1508,713,294
1509,713,293
1510,713,294
1511,713,294
1512,713,294
1513,713,294
1514,713,294
1515,713,293
1516,713,292
1517,713,291
1518,713,291
1519,712,292
1520,712,293
1521,712,294
1522,712,293
1523,712,294
1524,712,294
1525,712,294
1526,712,294
1527,712,295
1528,712,295
1529,712,295
1530,711,296
1531,711,297
1532,711,297
1533,711,297
1534,711,298
1535,711,297
1536,711,297
1537,711,298
1538,711,298
1539,711,297
1540,711,297
1541,711,297
1542,710,296
1543,710,296
1544,710,295
1545,710,295
1546,710,294
1547,710,295
1548,710,294
1549,710,293
1550,710,292
1551,710,291
1552,710,292
1553,710,293
1554,710,292
1555,709,291
1556,709,292
1557,709,291
1558,709,290
1559,709,289
1600,706,289
1601,706,290
1602,706,290
1603,706,291
1604,706,291
1605,706,290
1606,706,291
1607,706,291
1608,706,291
1609,706,292
1610,706,292
1611,705,293
1612,705,294
1613,705,294
1614,705,293
1615,705,294
1616,705,295
1617,705,294
1618,705,294
1619,705,294
1620,705,293
1621,705,293
1622,705,292
1623,705,291
1624,705,291
1625,705,290
1626,705,291
1627,705,291
1628,704,290
1629,704,291
1630,704,290
1631,704,291
1632,704,290
1633,704,290
1634,704,291
1635,704,290
1636,704,291
1637,704,290
1638,704,290
1639,704,289
1640,704,289
1641,704,289
1642,704,289
1643,704,289
1644,704,289
1645,704,289
1646,704,289
1647,703,290
1648,703,291
1649,703,290
1650,703,290
1651,703,289
1652,703,290
1653,703,291
1654,703,291
1655,703,292
1656,703,291
1657,703,292
1658,703,291
1659,703,291
1700,701,291
1701,701,292
1702,701,291
1703,701,291
1704,701,290
1705,701,289
1706,701,290
1707,701,290
1708,701,289
1709,701,290
1710,701,289
1711,701,289
1712,701,290
1713,701,290
1714,701,290
1715,701,291
1716,701,290
1717,701,291
1718,701,292
1719,701,291
1720,701,291
1721,701,292
1722,701,291
1723,701,292
1724,700,292
1725,700,292
1726,700,291
1727,700,291
1728,700,291
1729,700,291
1730,700,292
1731,700,292
1732,700,292
1733,700,291
1734,700,291
1735,700,292
1736,700,291
1737,700,290
1738,700,289
1739,700,289
1740,700,290
1741,700,290
1742,700,289
1743,700,290
1744,700,289
1745,700,290
1746,700,291
1747,700,292
1748,700,293
1749,700,294
1750,700,295
1751,700,295
1752,700,295
1753,700,296
1754,700,296
1755,700,295
1756,700,295
1757,700,295
1758,700,296
1759,700,296
1800,700,296
1801,700,297
1802,700,298
1803,700,297
1804,700,297
1805,700,297
1806,700,296
1807,700,297
1808,700,297
1809,700,296
1810,700,297
1811,700,296
1812,700,295
1813,700,294
1814,700,293
1815,700,294
1816,700,295
1817,700,296
1818,700,296
1819,700,296
1820,700,296
1821,700,295
1822,700,294
1823,700,294
1824,700,295
1825,700,295
1826,700,296
1827,700,296
1828,700,297
1829,700,297
1830,700,298
1831,700,298
1832,700,299
1833,700,299
1834,700,299
1835,700,299
1836,700,300
1837,700,301
1838,700,302
1839,700,301
1840,700,301
1841,700,301
1842,700,301
1843,700,302
1844,700,303
1845,700,304
1846,700,305
1847,700,304
1848,700,304
1849,700,305
1850,700,304
1851,700,305
1852,700,304
1853,700,305
1854,700,305
1855,700,306
1856,700,305
1857,700,304
1858,700,304
1859,700,303
1900,701,303
1901,701,302
1902,701,302
1903,701,302
1904,701,303
1905,701,303
1906,701,303
1907,701,303
1908,701,303
1909,702,303
1910,702,302
1911,702,302
1912,702,303
1913,702,303
1914,702,304
1915,702,303
1916,702,302
1917,702,303
1918,702,302
1919,702,303
1920,702,303
1921,702,304
1922,702,305
1923,702,306
1924,702,307
1925,702,306
1926,702,307
1927,702,306
1928,702,305
1929,702,305
1930,702,306
1931,702,306
1932,702,306
1933,703,307
1934,703,308
1935,703,308
1936,703,309
1937,703,308
1938,703,308
1939,703,308
1940,703,309
1941,703,310
1942,703,311
1943,703,310
1944,703,311
1945,703,310
1946,703,311
1947,703,311
1948,703,310
1949,703,310
1950,703,311
1951,703,311
1952,703,310
1953,703,311
1954,704,310
1955,704,309
1956,704,309
1957,704,310
1958,704,310
1959,704,310
2000,706,309
2001,706,308
2002,706,307
2003,706,306
2004,706,306
2005,707,306
2006,707,307
2007,707,306
2008,707,306
2009,707,305
2010,707,305
2011,707,304
2012,707,305
2013,707,306
2014,707,305
2015,707,305
2016,707,305
2017,707,304
2018,707,305
2019,707,304
2020,708,303
2021,708,303
2022,708,302
2023,708,302
2024,708,303
2025,708,304
2026,708,303
2027,708,303
2028,708,304
2029,708,304
2030,708,305
2031,708,304
2032,708,303
2033,709,304
